客服ID,玩家ID,玩家VIP等级,接收玩家消息时间,玩家消息内容,回复玩家消息时间,回复玩家内容,回复间隔
N2660,2001927,11,2016-05-24 14:12:15,能不能快点啊,2016-05-24 14:14:48,这个时间我们也不确定的呢，如果说确定有我们都会第一时间公布哟#134,2.55
N2660,2001927,11,2016-05-24 14:14:59,废话,2016-05-24 18:33:52,#123先不要着急嘛,258.8833333333333
N2660,2001927,11,2016-05-25 17:20:17,坐骑粮食太贵了,2016-05-25 19:02:45,这个意见小灵已经反馈给策划小哥哥了哟#157,102.46666666666667
N2631,187708,10,2016-05-25 19:00:55,#175#175,2016-05-25 19:15:09,特别是2转以后#153,14.233333333333333
N2631,187708,10,2016-05-25 19:01:13,我一直在赶紧,2016-05-25 19:15:09,特别是2转以后#153,13.933333333333334
N2631,187708,10,2016-05-25 19:01:56,技能熟练度点不上也是很苦恼的,2016-05-25 19:15:09,特别是2转以后#153,13.216666666666667
N2631,187708,10,2016-05-25 19:24:50,对，特难,2016-05-25 19:41:26,#159,16.6
N2655,3726654,10,2016-05-25 19:12:17,谢谢静静,2016-05-25 19:22:57,有在打击的哦，宁宁也可以提供下ID ，小静让同事去查证哦#104,10.666666666666666
N2655,3726654,10,2016-05-25 19:12:22,宁宁有个疑问,2016-05-25 19:22:57,有在打击的哦，宁宁也可以提供下ID ，小静让同事去查证哦#104,10.583333333333334
N2655,3726654,10,2016-05-25 19:13:09,问什么...有个人在世界上经常公开收hao..倒hao...你们不对他采取措施的呢？,2016-05-25 19:22:57,有在打击的哦，宁宁也可以提供下ID ，小静让同事去查证哦#104,9.8
N3378,9395521,10,2016-05-25 19:20:34,什么时候开3转？,2016-05-25 19:51:19,三转如果到等级就可以转呢，新造型暂时还木有消息哦,30.75
N3378,9395521,10,2016-05-25 19:20:51,角色造型也会变吗？,2016-05-25 19:51:19,三转如果到等级就可以转呢，新造型暂时还木有消息哦,30.466666666666665
N3378,9395521,10,2016-05-25 19:51:30,喔，,未回复,未回复,未回复
N3378,9395521,10,2016-05-25 19:57:36,特效怎么只能放一个，头和脚下的不能同时放吗？,未回复,未回复,未回复
N2632,47671,10,2016-05-24 16:49:05,说吧,2016-05-24 17:11:22,游戏网页版尝试了吗？有木有遇到什么问题呀？,22.283333333333335
N2632,47671,10,2016-05-24 17:11:52,用了 挺好用的,2016-05-24 17:13:25,好哒～网页版有什么问题的话也跟小晴说哟～,1.55
N2632,47671,10,2016-05-24 17:13:31,好的,2016-05-24 17:13:40,现在是本人在上吗？之前发的消息也可以收到吗？,0.15
N2632,47671,10,2016-05-24 17:14:02,可以的,2016-05-24 17:14:28,好哒，小晴方便添加您微信嘛？之后也可以微信找小晴哒～,0.43333333333333335
N2632,47671,10,2016-05-24 17:15:02,kaixuan273677686,2016-05-24 17:16:54,好哒～,1.8666666666666667
N2662,12541264,11,2016-05-25 18:38:23,1,2016-05-25 19:13:28,亲出售的锁子黄金甲价格过高，现在是返还市场价格哟～还请你留意,35.083333333333336
N2662,12541264,11,2016-05-25 18:38:29,[语音]我的是你们帮我问的怎么样了?,2016-05-25 19:13:28,亲出售的锁子黄金甲价格过高，现在是返还市场价格哟～还请你留意,34.983333333333334
N2670,10083672,11,2016-05-24 13:55:15,三坐骑什么时候出,2016-05-24 14:34:10,微信和妹纸说咯～,38.916666666666664
N3868,14638426,11,2016-05-24 11:37:10,什么时候合区？,2016-05-24 12:18:53,刚刚去问了一下，暂时还没有消息哦～,41.71666666666667
N3868,14638426,11,2016-05-24 16:27:15,这区现在人少得,2016-05-24 16:40:51,有没有订阅一下珍品呢？可能有时候没留意呢,13.6
N3868,14638426,11,2016-05-24 16:27:40,东西也少，想合个五叶都买不到珠子,2016-05-24 16:40:51,有没有订阅一下珍品呢？可能有时候没留意呢,13.183333333333334
N3868,1334619,11,2016-05-25 13:46:31,我已经很久200不给神兵，杀星不给了#127,2016-05-25 13:47:55,#17我最近也是的～～运气都是此一直彼一时的嘛,1.4
N3868,1334619,11,2016-05-25 13:48:15,我记录都有数#109,2016-05-25 13:52:50,#132你也知道是几率嘛，也是随机的，不要和几率较劲呀，改天会有个好运气,4.583333333333333
N3868,1334619,11,2016-05-25 13:48:23,神兵就不得#109,2016-05-25 13:52:50,#132你也知道是几率嘛，也是随机的，不要和几率较劲呀，改天会有个好运气,4.45
N3868,1334619,11,2016-05-25 13:48:29,什么意思#24,2016-05-25 13:52:50,#132你也知道是几率嘛，也是随机的，不要和几率较劲呀，改天会有个好运气,4.35
N3868,1334619,11,2016-05-25 13:49:41,还能玩不#24,2016-05-25 13:52:50,#132你也知道是几率嘛，也是随机的，不要和几率较劲呀，改天会有个好运气,3.15
N2631,18275676,12,2016-05-25 19:20:16,一起#29,2016-05-25 19:36:51,嘿嘿～#151,16.583333333333332
N2631,18275676,12,2016-05-25 19:36:58,#59,未回复,未回复,未回复
N2039,9002342,10,2016-05-24 13:52:24,慕慕，,2016-05-24 14:00:02,这个很难所的～如果人家一身的克土 刚好缺 您这个件的话对他来说价值就高呀～,7.633333333333334
N2039,9002342,10,2016-05-24 13:52:34,为什么克土炮没人要,2016-05-24 14:00:02,这个很难所的～如果人家一身的克土 刚好缺 您这个件的话对他来说价值就高呀～,7.466666666666667
N2039,9002342,10,2016-05-24 13:52:37,#15,2016-05-24 14:00:02,这个很难所的～如果人家一身的克土 刚好缺 您这个件的话对他来说价值就高呀～,7.416666666666667
N2039,9002342,10,2016-05-24 13:53:15,刚才洗个克30土的。,2016-05-24 14:00:02,这个很难所的～如果人家一身的克土 刚好缺 您这个件的话对他来说价值就高呀～,6.783333333333333
N2039,9002342,10,2016-05-24 13:53:25,朋友说没人要，我就换了,2016-05-24 14:00:02,这个很难所的～如果人家一身的克土 刚好缺 您这个件的话对他来说价值就高呀～,6.616666666666666
N2039,9002342,10,2016-05-24 14:06:05,#28可是我给洗了，还有火系狂暴15,2016-05-24 16:43:04,#51帝羽哥哥，慕慕佩服您的举动～,156.98333333333332
N2039,9002342,10,2016-05-25 12:11:01,#126#126#126#126,2016-05-25 12:24:06,#29...,13.083333333333334
N2039,9002342,10,2016-05-25 12:24:33,我是怎么得到你的#24,2016-05-25 12:38:50,专属活动随机抽取的哦，主人的运气，也是慕慕的荣幸哦～#103,14.283333333333333
N2039,9002342,10,2016-05-25 12:39:10,#28我还以为充话费送的呢,2016-05-25 12:43:15,#83...,4.083333333333333
N2039,9002342,10,2016-05-25 12:43:20,#163#163#163,2016-05-25 12:59:51,#163#163#163#163,16.516666666666666
N2039,9002342,10,2016-05-25 13:11:57,#164为什么,2016-05-25 13:15:58,因为话费充不满的呀～ 专属也是缘分才会有呀～ 说明您运气很好呐#163#163#163,4.016666666666667
N2039,9002342,10,2016-05-25 14:38:42,h好,2016-05-25 19:12:07,端午节快来啦#178咱游戏也要开始测试端午节活动和独步天下玩法了，另外八卦降魔在三转后还会新增炼狱难度。等3转了记得带上小伙伴去虐虐他#18,273.4166666666667
N2039,9002342,10,2016-05-25 19:12:51,#17虐谁,2016-05-25 19:23:39,#99慕慕是打不过,10.8
N2039,9002342,10,2016-05-25 19:13:02,#17谁虐谁,2016-05-25 19:23:39,#99慕慕是打不过,10.616666666666667
N2039,9002342,10,2016-05-25 19:24:42,#164我也打不过。,2016-05-25 19:41:01,是太极品的～能拿下的人不多～,16.316666666666666
N2039,9002342,10,2016-05-25 19:24:57,[幽游]你说极品炼化就没有一个识货的？,2016-05-25 19:41:01,是太极品的～能拿下的人不多～,16.066666666666666
N2039,9002342,10,2016-05-25 19:25:15,#24#24双忽视抗混7.多,2016-05-25 19:41:01,是太极品的～能拿下的人不多～,15.766666666666667
N2039,9002342,10,2016-05-25 19:42:41,土豪那么多才12亿,2016-05-25 19:51:09,#8912亿,8.466666666666667
N2039,9002342,10,2016-05-25 19:52:07,嗯,2016-05-25 19:57:44,好事多磨#37,5.616666666666666
N2039,9002342,10,2016-05-25 19:58:47,#164#164#164,未回复,未回复,未回复
N2657,3825002,12,2016-05-25 13:35:54,#24#24天下第一大会什么时候能打,2016-05-25 13:38:22,下周的呢，昨晚服务器异常，为避免影响大家参赛，已经发放了补偿哦，非常抱歉#149,2.466666666666667
N3746,15457661,12,2016-05-24 13:47:42,那我现在结婚了，结拜了，今天晚上拿下战将是不是可以升级华丽光效,2016-05-24 13:50:09,如果有战将称谓，在此之前好友度也达到了就可以的,2.45
N3746,15457661,12,2016-05-24 13:51:02,嗯，今天打完水陆积分当天会不会结算,2016-05-24 13:53:19,水陆大会每赛季结算积分积分、名次达到条件可获得称谓~,2.283333333333333
N3746,15457661,12,2016-05-24 13:58:55,晕,2016-05-24 14:10:21,上次是5月3号是上赛季的最后一场，按照6周的话计算的呢,11.433333333333334
N3746,15457661,12,2016-05-24 13:59:04,那要什么时候,2016-05-24 14:10:21,上次是5月3号是上赛季的最后一场，按照6周的话计算的呢,11.283333333333333
N3746,8900502,11,2016-05-24 11:11:59,哪个手机,2016-05-24 11:14:17,哥哥是说神马手机呀,2.3
N3746,8900502,11,2016-05-24 11:14:46,#24换人了,2016-05-24 11:15:43,咱们是人呀#51,0.95
N3746,8900502,11,2016-05-24 11:15:16,系统还能生病,2016-05-24 11:15:43,咱们是人呀#51,0.45
N3746,8900502,11,2016-05-24 11:19:17,#35,2016-05-24 11:21:03,#17肿么会啦～专属客服都是人工的呀,1.7666666666666666
N3746,8900502,11,2016-05-24 11:19:35,我一直以为是电脑,2016-05-24 11:21:03,#17肿么会啦～专属客服都是人工的呀,1.4666666666666666
N3746,8900502,11,2016-05-24 11:21:19,#83,2016-05-24 11:23:44,#17目前是平台上联系你的～所以木有语音功能呢,2.4166666666666665
N3746,8900502,11,2016-05-24 11:21:53,[语音]说句话听听。,2016-05-24 11:23:44,#17目前是平台上联系你的～所以木有语音功能呢,1.85
N3746,8900502,11,2016-05-24 11:24:07,#164,2016-05-24 11:24:12,#17,0.08333333333333333
N3786,122249,10,2016-05-24 16:36:17,#17,2016-05-24 16:45:19,#17点星会有影响么～,9.033333333333333
N3786,122249,10,2016-05-24 16:36:32,大屏是爽啊，就是还是杀不到星星,2016-05-24 16:45:19,#17点星会有影响么～,8.783333333333333
N3786,122249,10,2016-05-24 16:37:05,中签率太低了，跟以前没啥区别,2016-05-24 16:45:19,#17点星会有影响么～,8.233333333333333
N3786,122249,10,2016-05-24 16:45:36,#17我不带星，就是看着媳妇带心，心里不舒服,2016-05-24 16:51:16,#35点不到还是选不到呢～,5.666666666666667
N3786,122249,10,2016-05-24 16:45:52,都不想杀了，这纠结的，任务全做完，折腾一天星星，疯了,2016-05-24 16:51:16,#35点不到还是选不到呢～,5.4
N3786,122249,10,2016-05-24 16:46:49,碎片时间的手游，发现比原来端游更花时间，不合逻辑,2016-05-24 16:51:16,#35点不到还是选不到呢～,4.45
N3786,122249,10,2016-05-24 16:54:08,点了选不到,2016-05-24 16:58:22,星星太调皮了～要不以后咱们换个时间点星星试试呢～,4.233333333333333
N3786,122249,10,2016-05-24 16:54:13,每次都能点到的,2016-05-24 16:58:22,星星太调皮了～要不以后咱们换个时间点星星试试呢～,4.15
N3786,122249,10,2016-05-24 16:54:21,就是不选，折腾一天，哈哈哈哈哈1~,2016-05-24 16:58:22,星星太调皮了～要不以后咱们换个时间点星星试试呢～,4.016666666666667
N3786,122249,10,2016-05-24 17:12:40,#15一天到晚都这样,2016-05-24 17:15:32,#151不要因为这个累着啦～早上或者晚上试试呢～,2.8666666666666667
N3786,122249,10,2016-05-24 17:12:48,换啥时间啊,2016-05-24 17:15:32,#151不要因为这个累着啦～早上或者晚上试试呢～,2.7333333333333334
N3786,122249,10,2016-05-24 17:13:04,每天挂在线，都是等星星，感觉好无聊了,2016-05-24 17:15:32,#151不要因为这个累着啦～早上或者晚上试试呢～,2.466666666666667
N3786,122249,10,2016-05-24 17:17:46,#17反正我是整累了，有的时候想点一下，就是感觉点不上，太纠结了！看着别人一点就上的，羡慕啊,2016-05-24 17:18:24,不会总是这样哒～#151,0.6333333333333333
N3786,122249,10,2016-05-24 17:19:04,#17嗯嗯，谢琦琦吉言了,2016-05-24 17:19:52,#134看来得和机率大神谈谈人生～,0.8
N3786,122249,10,2016-05-24 17:26:23,#17所以我不看网易的机率，太伤心,2016-05-24 18:16:01,#134点上了就好～,49.63333333333333
N3786,122249,10,2016-05-24 17:26:36,昨天点猴子又输钱了,2016-05-24 18:16:01,#134点上了就好～,49.416666666666664
N3786,122249,10,2016-05-24 17:26:58,每次总想一次杀完，还是忍不住等了几回合。。。就瞎了。。。,2016-05-24 18:16:01,#134点上了就好～,49.05
N3786,122249,10,2016-05-24 17:27:04,#127,2016-05-24 18:16:01,#134点上了就好～,48.95
N3786,122249,10,2016-05-24 17:38:26,#17真点上了，琦琦真好,2016-05-24 18:16:01,#134点上了就好～,37.583333333333336
N3786,122249,10,2016-05-24 17:38:33,这话说的，一说就准,2016-05-24 18:16:01,#134点上了就好～,37.46666666666667
N3786,122249,10,2016-05-24 18:47:50,#154#154#154,2016-05-24 18:51:01,#171,3.183333333333333
N3786,122249,10,2016-05-24 18:51:15,不吃饭吗#165#165,2016-05-24 18:57:05,吃过啦～,5.833333333333333
N3786,122249,10,2016-05-25 19:45:30,有你太好了#17,未回复,未回复,未回复
N3786,122249,10,2016-05-25 19:45:37,欢喜的不得了#44,未回复,未回复,未回复
N2655,9100707,11,2016-05-25 19:12:34,……三转明年了……,2016-05-25 19:20:08,#17现在多少级了呀？,7.566666666666666
N2631,11066806,10,2016-05-25 19:56:27,#128#128#128,未回复,未回复,未回复
N2631,11066806,10,2016-05-25 19:56:41,你几级,未回复,未回复,未回复
N3786,10214839,10,2016-05-25 19:42:52,发来我看看,未回复,未回复,未回复
N3786,10214839,10,2016-05-25 19:43:24,我那技能怎么说了,未回复,未回复,未回复
N3502,7513332,10,2016-05-24 11:29:50,可不可把这个号的钱转到我其他号上面去啊,2016-05-24 11:39:03,#35咱们游戏是严厉打击倒大话币的行为的哦～亲是有在玩其他的角色么～,9.216666666666667
N3701,613825,10,2016-05-24 11:59:25,玩的很没颈，老是吃我钱,2016-05-24 12:02:24,#48黑市商人抓到了吗,2.9833333333333334
N3746,17653190,10,2016-05-24 12:48:17,[语音]他说我的蒙蒙泰什么?,2016-05-24 12:48:18,陛下～臣妾先行用膳了，如果陛下稍等臣妾片刻，那真真是极好的。如果陛下等不及要臣妾来，那么，臣妾做不到哇～#52没吃饱的话，就没有力气帮你解决这宫中大小琐事呀～,0.016666666666666666
N3746,17653190,10,2016-05-24 14:57:41,是,2016-05-24 15:04:17,#51那哥哥有木有看看咱指引看看哪方面进行设置,6.6
N3746,17653190,10,2016-05-24 14:57:54,用的2345的上的。,2016-05-24 15:04:17,#51那哥哥有木有看看咱指引看看哪方面进行设置,6.383333333333334
N3746,17653190,10,2016-05-24 14:57:59,都上不了,2016-05-24 15:04:17,#51那哥哥有木有看看咱指引看看哪方面进行设置,6.3
N3746,17653190,10,2016-05-24 15:55:44,弄不来啊，,2016-05-24 15:58:33,咱们在官网的新闻中心会有个《大话西游》手游网页版Chrome浏览器问题指南，哥哥不妨看一下，32位ie网页用不了通常都会有解决方式的,2.816666666666667
N3746,17653190,10,2016-05-24 15:56:02,什么都弄了，就是不行,2016-05-24 15:58:33,咱们在官网的新闻中心会有个《大话西游》手游网页版Chrome浏览器问题指南，哥哥不妨看一下，32位ie网页用不了通常都会有解决方式的,2.5166666666666666
N3746,17653190,10,2016-05-24 15:59:06,为什么不能通用呢,2016-05-24 16:00:03,梦梦试过按照指引就可以使用的，哥哥不妨可以试试看看,0.95
N3746,17653190,10,2016-05-24 15:59:09,烦死了,2016-05-24 16:00:03,梦梦试过按照指引就可以使用的，哥哥不妨可以试试看看,0.9
N3746,17653190,10,2016-05-24 15:59:21,一天冲三次电#17,2016-05-24 16:00:03,梦梦试过按照指引就可以使用的，哥哥不妨可以试试看看,0.7
N3746,17653190,10,2016-05-24 16:00:18,好吧，,2016-05-24 16:00:55,#17哥哥先试试看看,0.6166666666666667
N3746,17653190,10,2016-05-24 18:52:57,[语音]解决不了啊!,2016-05-24 18:52:58,梦梦先去进行自我修炼～培训中～有事留言梦梦哈～#163先拜拜,0.016666666666666666
N2655,6381007,10,2016-05-24 15:33:34,彩翼来是什么,2016-05-24 15:37:01,#17没有听说过，在哪里看到的呀,3.45
N2655,6381007,10,2016-05-24 15:43:43,你是美女吗,2016-05-24 15:45:13,小静是妹子哒#81,1.5
N2655,6381007,10,2016-05-24 15:46:38,方便加个微信吗？,2016-05-24 15:48:17,嗯呐～可以哒，dahuashouyou04是小静的微信号哦,1.65
N2655,6381007,10,2016-05-24 15:48:50,这是你工作的微信吧！能不能加个私人的,2016-05-24 15:54:16,工作微信也是小静哒，200环获得神兵是有几率哒，这次没有说不定下次就有啦#37,5.433333333333334
N2655,6381007,10,2016-05-24 15:49:11,[语音]自从有了二二百还我就得过一次神兵为什么呢?,2016-05-24 15:54:16,工作微信也是小静哒，200环获得神兵是有几率哒，这次没有说不定下次就有啦#37,5.083333333333333
N2655,6381007,10,2016-05-24 15:55:35,"[语音]好了,再不给神兵我就脱坑了。",2016-05-24 15:56:42,祝愿好运气降临哦#37,1.1166666666666667
N2655,6381007,10,2016-05-24 15:55:43,[战神女娲]这个卖给你吧,2016-05-24 15:56:42,祝愿好运气降临哦#37,0.9833333333333333
N1834,4644311,12,2016-05-24 11:23:22,[吉祥果]最高多少能卖，不被非法,2016-05-24 12:22:51,不好意思哦，我这边看不到图鉴，而且每个区物价不一样，我们这边无法判断哦～！建议你可以参考下技能书，修炼等等跟小伙伴商量一下呢#46,59.483333333333334
